gene_id	gene	product	protein_id	old_locus_tag	A1A_S7	A1B_S8	A1C_S9	A2A_S10	A2B_S11	A2C_S12	A3A_S13	A3B_S14	A3C_S15	C1A_S16	C1B_S17	C1C_S18	C2A_60ng_S19	C2B_100ng_S20	C2B_60ng_S21	C2C_100ng_S22	C2C_60ng_S23	C3A_100ng_S24	C3A_60ng_S25	C3B_60ng_S26	C3C_100ng_S27	C3C_60ng_S28	C4A_S29	C4B_S30	C4C_S31	C5A_S32	C5B_S33	C5C_S34	Mock_S35	P6A_S1	P6B_S2	P6C_S3	P7A_S4	P7B_S5	P7C_S6
TX50_RS02325	ubiE	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE	WP_011132067.1		1	4	0	2	0	0	0	0	1	37	27	20	14	12	6	23	26	10	22	29	8	13	26	24	45	12	7	24	0	54	37	60	22	28	20
TX50_RS02330		DUF721 domain-containing protein	WP_152556153.1		0	1	3	4	0	0	2	0	6	34	122	67	26	52	24	64	46	8	12	58	27	19	48	28	50	11	10	25	0	114	78	82	81	123	101
TX50_RS02335		biotin--[acetyl-CoA-carboxylase] ligase	WP_011132069.1		0	0	0	2	0	0	0	0	3	70	117	153	30	61	51	162	125	45	100	215	141	99	124	115	246	91	35	22	0	164	210	171	133	376	404
TX50_RS02340		ABC transporter ATP-binding protein	WP_011132070.1		0	2	0	0	0	0	0	0	0	333	842	1003	497	479	292	659	412	78	130	349	172	155	217	216	271	231	119	150	0	1079	1272	1243	647	835	609
TX50_RS02345		NAD(P)H-quinone oxidoreductase subunit N	WP_011132071.1		0	1	1	0	0	3	0	0	3	3692	8469	9076	4514	5142	3094	5212	3908	1428	1428	2518	2000	1787	2373	1877	1044	2395	1358	1680	2	12021	12959	13056	7078	7806	5656
TX50_RS02350	topA	type I DNA topoisomerase	WP_011132072.1		3	7	1	2	2	10	4	4	0	3177	7645	7282	1831	4269	2883	5863	4228	780	1083	2910	1120	909	1775	1378	1571	1495	666	1177	9	9927	11941	9996	3198	3091	2393
TX50_RS02355		hypothetical protein	WP_011132073.1		0	0	0	0	0	0	0	0	0	19	36	16	4	16	8	6	16	2	18	14	2	6	7	13	13	4	7	7	0	50	26	56	11	8	7
TX50_RS02360		DUF2232 domain-containing protein	WP_011132074.1		1	0	0	0	0	2	0	0	0	38	136	68	41	54	42	73	60	15	38	52	25	39	14	28	26	27	23	23	0	139	137	150	60	16	38
TX50_RS02365		nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	WP_011132075.1		1	1	0	0	6	0	0	0	0	88	202	201	54	89	92	225	146	42	31	161	88	61	72	54	118	61	26	50	0	236	176	267	125	102	168
TX50_RS02370		hypothetical protein	WP_011132076.1		0	0	0	0	0	1	0	0	2	34	132	111	21	58	31	115	96	17	10	63	27	9	36	43	47	53	29	26	0	209	167	170	62	92	139
TX50_RS02375		aldo/keto reductase	WP_011132077.1		0	0	5	0	0	3	0	0	0	144	295	356	88	156	120	241	177	42	62	192	76	59	109	108	144	116	35	72	0	386	482	410	132	96	132
TX50_RS02380		riboflavin synthase	WP_011132078.1		0	0	0	0	0	0	0	0	0	163	371	393	117	276	222	497	380	63	107	421	130	122	269	184	432	181	93	139	3	502	602	502	161	217	242
TX50_RS02385		AbrB family transcriptional regulator	WP_011132079.1		0	0	0	0	0	0	0	0	0	505	1057	1717	233	816	482	1111	902	220	144	703	310	243	377	397	462	364	244	305	0	1500	1839	1424	1787	1525	1461
TX50_RS02390		heme-copper oxidase subunit III	WP_011132080.1		0	0	0	9	0	7	0	0	0	565	1229	1103	380	633	335	777	697	134	235	665	236	175	712	366	403	438	181	492	0	1348	1517	1669	291	441	378
TX50_RS02395	ctaD	cytochrome c oxidase subunit I	WP_011132081.1		0	4	3	2	7	0	0	2	1	2283	4470	6729	1077	3373	2049	5206	3714	1829	2068	7153	2658	2278	4229	2519	3852	3181	1572	2699	0	5286	7191	6413	4380	5200	4364
TX50_RS02400	coxB	cytochrome c oxidase subunit II	WP_011132082.1		0	0	4	0	6	0	1	0	2	407	588	1968	131	426	296	946	666	156	323	998	347	327	403	341	618	389	127	302	0	709	993	957	1083	1335	1013
TX50_RS02405		COX15/CtaA family protein	WP_225866764.1		0	5	0	0	3	0	1	4	0	335	833	4059	277	763	443	1212	875	257	289	812	465	362	749	538	711	786	375	528	0	1127	1209	1138	3378	6167	4510
TX50_RS02410		heme o synthase	WP_173028064.1		3	1	0	0	0	5	7	1	4	782	1345	6662	454	1517	917	2346	1921	518	513	1764	528	531	1612	1171	1832	1330	846	1092	1	1535	2285	2237	4370	7019	5828
TX50_RS02415		ATP-binding cassette domain-containing protein	WP_011132085.1		0	2	9	7	0	0	0	2	0	227	300	685	110	235	187	507	285	50	106	326	151	108	249	212	329	179	90	102	0	441	410	461	313	485	390
TX50_RS02420		ABC transporter permease	WP_011132086.1		0	9	0	2	0	2	0	0	0	317	855	1102	154	632	345	955	822	179	199	617	270	250	322	268	326	429	227	286	0	1023	1138	1114	1207	1516	1879
TX50_RS02425		hypothetical protein	WP_011132087.1		0	0	0	0	0	0	0	0	0	97	164	200	70	162	110	192	165	25	49	212	59	80	122	111	91	105	15	24	0	252	188	183	187	279	215
TX50_RS02430	groL	chaperonin GroEL	WP_011132088.1		2	3	0	0	1	38	1	0	7	6230	15247	5152	6643	9327	6595	10778	7944	2118	3226	10581	4073	3447	5601	5988	4850	5200	3114	4294	20	22734	26772	23169	3604	3622	3686
TX50_RS02435		hypothetical protein	WP_036930903.1		0	0	4	0	0	0	0	0	0	279	437	828	134	384	269	534	470	53	86	259	152	143	187	202	265	169	65	82	1	581	691	619	331	448	343
TX50_RS02440	fabG	3-oxoacyl-[acyl-carrier-protein] reductase	WP_011132089.1		0	0	0	0	5	3	0	0	0	1540	2980	457	267	759	528	1083	834	89	117	655	87	105	196	207	242	294	69	182	2	3873	4187	3998	47	34	20
TX50_RS02445	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	WP_011132090.1		0	2	0	0	1	0	0	0	0	156	418	242	158	264	165	387	266	62	85	358	134	101	211	171	223	138	82	97	0	631	828	722	125	140	146
TX50_RS02450		LD-carboxypeptidase	WP_011132091.1		0	0	0	0	0	0	0	6	3	75	137	211	44	95	67	101	129	42	26	80	42	48	31	56	84	60	9	40	0	198	173	180	107	207	162
TX50_RS02455		4-hydroxybenzoate polyprenyltransferase	WP_011132092.1		0	0	0	2	0	0	0	0	0	34	157	166	26	69	41	86	59	27	14	62	19	37	48	69	68	46	37	39	0	198	228	205	142	232	177
TX50_RS02460		Ppx/GppA family phosphatase	WP_011132093.1		0	4	0	0	0	4	0	0	0	218	548	158	81	150	92	350	243	52	70	181	69	48	52	85	148	60	41	78	0	782	908	860	53	35	34
TX50_RS02465		helix-turn-helix domain-containing protein	WP_011132094.1		0	0	0	0	0	0	10	0	0	103	335	564	64	173	131	389	377	29	78	257	76	95	148	131	305	111	45	80	0	394	318	413	219	440	394
TX50_RS02470	cobM	precorrin-4 C(11)-methyltransferase	WP_011132095.1		0	7	0	0	0	0	1	1	0	133	286	297	54	137	105	229	222	9	42	167	70	49	134	107	188	101	51	49	1	401	386	368	171	195	194
TX50_RS02475	lgt	prolipoprotein diacylglyceryl transferase	WP_011132096.1		1	0	1	0	0	0	0	0	3	275	865	262	149	255	182	366	370	43	49	328	78	58	173	98	157	142	33	97	2	1056	1156	1330	63	98	86
TX50_RS02480	petA	apocytochrome f	WP_225866765.1		0	2	0	6	0	3	0	0	0	7572	14095	3999	1792	4792	2942	7448	5519	1051	1085	3827	933	713	2118	1701	2330	2336	966	2227	5	17066	20118	19742	634	767	755
TX50_RS02485		cytochrome b6-f complex iron-sulfur subunit	WP_011132098.1		7	0	0	0	0	9	4	1	2	1284	2780	731	168	720	455	1449	1046	172	324	1034	209	177	424	415	775	446	269	510	2	3551	4066	3393	201	310	288
TX50_RS02490		DUF3067 family protein	WP_011132099.1		0	0	0	0	0	1	0	0	0	17	76	77	23	84	41	96	76	8	21	79	20	31	47	58	70	22	17	11	3	95	68	73	31	67	38
TX50_RS02495	tatC	twin-arginine translocase subunit TatC	WP_011132100.1		0	2	0	0	0	0	0	1	0	747	1299	998	215	570	350	940	819	135	154	641	344	263	422	332	462	548	197	233	0	1464	1306	1758	514	780	720
TX50_RS02500		hypothetical protein	WP_011132101.1		0	0	0	0	0	2	0	0	0	1317	1800	1693	222	1036	680	2426	1891	274	317	1499	639	629	870	664	1284	711	310	460	0	2258	3112	3246	972	1434	1663
TX50_RS02505		NFACT RNA binding domain-containing protein	WP_011132102.1		2	0	0	0	5	6	8	0	5	263	442	303	183	262	141	363	271	51	114	397	193	149	249	155	229	162	69	144	1	620	679	782	73	115	100
TX50_RS02510	gmk	guanylate kinase	WP_011132103.1		1	2	0	0	0	0	0	0	0	276	506	448	155	260	204	415	339	46	91	385	123	132	261	232	307	203	103	159	2	548	471	618	203	192	171
TX50_RS02515	psaJ	photosystem I reaction center subunit IX	WP_011132104.1		0	0	0	0	0	0	0	0	0	8164	14168	2418	2678	3310	2221	4625	3670	684	733	1577	568	378	1313	1201	152	1613	760	1520	4	15495	15574	19617	104	69	93
TX50_RS02520		photosystem I PsaF protein (subunit III)	WP_011132105.1		3	0	0	1	4	21	0	2	0	51957	71608	14213	13890	20098	12909	33158	25975	4010	4715	18159	3854	3275	7756	7772	4326	12545	5195	10048	11	91632	104548	105834	748	799	785
TX50_RS02525	tsaD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	WP_011132106.1		0	1	0	1	0	0	0	0	0	641	941	716	141	513	347	884	639	130	151	562	153	170	350	269	483	327	181	223	0	1030	1512	1159	172	288	264
TX50_RS02530		hypothetical protein	WP_011132107.1		0	0	0	4	0	0	0	0	0	70	167	93	10	30	26	76	72	6	8	59	19	11	29	34	96	43	7	27	0	129	104	178	1	10	11
TX50_RS02535		cation:proton antiporter	WP_011132108.1		0	0	0	0	2	3	0	0	0	296	682	544	59	248	157	510	362	100	104	284	107	99	190	157	305	156	106	245	0	712	993	927	273	446	546
TX50_RS02540	gltX	glutamate--tRNA ligase	WP_011132109.1		0	3	0	9	1	0	5	0	2	484	1480	609	184	365	231	709	553	124	153	549	172	116	296	242	432	232	117	212	0	1603	1799	1743	174	293	350
TX50_RS02550		hypothetical protein	WP_006043540.1		0	0	0	0	0	0	0	2	0	4462	9553	4464	1101	4022	2384	8430	6695	1814	1343	6004	1529	1221	1958	1556	2901	2756	1869	2330	0	11059	14907	13184	1909	1571	1835
TX50_RS02560	rplS	50S ribosomal protein L19	WP_225866766.1		0	0	0	0	6	2	0	0	0	1481	3437	2105	743	1453	1048	2479	1807	304	614	2456	700	553	1222	975	1299	831	423	572	0	5181	4681	4443	415	395	464
TX50_RS02565		PepSY domain-containing protein	WP_011132111.1		0	0	0	0	0	0	0	0	0	157	193	236	71	131	73	152	87	20	34	98	57	47	102	90	96	70	30	38	0	317	347	250	87	198	126
TX50_RS02570	map	type I methionyl aminopeptidase	WP_011132112.1		0	0	0	3	7	42	1	5	0	5344	9218	8032	3247	7273	4886	11707	8502	1813	2769	10474	3869	3390	5655	4875	7396	4857	2711	3951	16	10749	12571	12923	3335	4012	4179
TX50_RS02575		SDR family oxidoreductase	WP_011132113.1		0	0	0	0	0	0	0	2	0	91	266	125	110	94	62	115	142	27	51	80	62	32	50	57	26	109	17	36	0	390	390	360	48	89	38
TX50_RS02580		phosphotransacetylase family protein	WP_011132114.1		0	0	0	0	1	6	0	0	1	1918	4105	1902	725	1551	1213	2451	1787	230	352	1014	238	180	603	533	1034	718	265	566	1	4694	5621	4736	246	314	343
TX50_RS02585		hypothetical protein	WP_011132115.1		0	0	0	0	0	14	0	4	0	664	1861	3013	308	1614	878	2078	1555	276	168	957	295	223	519	587	1081	651	345	409	2	2514	3329	2557	1252	1164	1479
TX50_RS02590		YajQ family cyclic di-GMP-binding protein	WP_011132116.1		0	3	0	0	0	0	0	0	0	474	745	317	54	322	146	473	421	47	99	413	73	78	147	165	276	142	43	86	0	835	872	980	77	87	76
TX50_RS02595		hypothetical protein	WP_036930899.1		0	0	0	0	0	0	0	0	0	54	116	113	41	34	16	119	85	13	9	56	39	24	46	51	42	68	19	43	0	274	202	201	29	42	34
TX50_RS02600		prohibitin family protein	WP_011132117.1		0	0	1	4	4	29	0	0	4	26679	43066	34973	13502	27635	17717	34583	26673	5247	6090	10936	8832	7333	8693	10067	5858	13373	7624	10278	8	54970	56665	57849	17840	25036	21757
TX50_RS02605	hemL	glutamate-1-semialdehyde 2,1-aminomutase	WP_011132118.1		0	3	0	0	2	4	0	9	0	1756	4321	1514	976	2487	1676	3030	2259	1317	1420	2956	1662	1328	1651	1778	2154	1514	1066	1376	7	6073	8489	7006	1591	1744	2513
TX50_RS02610	xth	exodeoxyribonuclease III	WP_011132119.1		0	4	4	0	0	0	0	0	4	451	839	455	76	328	172	531	332	19	73	318	53	73	127	149	220	118	51	75	0	1083	977	1147	76	94	110
TX50_RS02615		hypothetical protein	WP_225866767.1		0	0	0	0	0	0	0	0	0	140	257	347	125	194	90	303	178	44	92	317	174	141	183	129	124	110	39	69	0	422	416	419	152	328	216
TX50_RS02620		hypothetical protein	WP_011132121.1		3	0	0	0	1	0	0	5	0	215	392	562	113	246	176	398	376	50	121	552	243	203	229	160	375	122	52	112	1	585	595	623	203	435	223
TX50_RS02625	larC	nickel pincer cofactor biosynthesis protein LarC	WP_011132122.1		0	0	0	0	0	0	0	4	0	111	235	130	55	159	73	175	138	32	65	207	59	62	102	121	172	81	37	72	0	302	311	332	60	40	74
TX50_RS02630		lysylphosphatidylglycerol synthase domain-containing protein	WP_011132123.1		0	0	0	0	0	6	0	0	0	47	72	74	20	69	33	61	53	24	23	35	15	14	24	39	17	35	16	22	0	138	122	114	43	57	80
TX50_RS02635		iron ABC transporter permease	WP_162009314.1		0	2	0	5	3	0	2	0	0	314	874	591	150	363	291	583	524	130	141	395	163	125	205	186	219	268	120	171	0	980	1061	1026	401	594	571
TX50_RS02640		GTP-binding protein	WP_011132125.1		0	0	0	2	3	0	0	0	0	699	1465	925	274	460	299	551	507	68	62	253	89	41	187	181	149	213	88	149	0	1888	1394	1771	206	341	257
TX50_RS02645		4a-hydroxytetrahydrobiopterin dehydratase	WP_011132126.1		0	0	0	0	0	6	0	0	0	537	985	913	254	570	411	767	612	57	111	298	105	83	162	206	139	268	134	186	2	1307	1098	1318	214	182	174
TX50_RS02650		secondary thiamine-phosphate synthase enzyme YjbQ	WP_011132127.1		0	0	0	0	0	0	0	0	0	184	202	253	99	193	109	270	192	13	33	153	51	56	90	84	89	59	22	37	0	393	371	394	74	92	79
TX50_RS02655		carboxypeptidase M32	WP_011132128.1		0	0	0	0	0	0	0	0	1	279	647	672	149	315	251	634	443	176	237	902	382	328	503	517	826	310	194	295	3	874	965	857	457	761	864
TX50_RS02660		inorganic diphosphatase	WP_011132129.1		0	0	0	0	0	6	0	0	0	1748	4400	778	295	797	536	1359	1072	183	179	786	186	142	392	405	437	401	198	300	0	6057	7332	5981	205	238	247
TX50_RS02665	hemC	hydroxymethylbilane synthase	WP_011132130.1		0	6	0	0	0	8	0	0	1	2196	4872	2050	683	1782	1177	3095	2296	270	405	1844	439	395	1208	908	1564	915	344	703	4	6634	7678	7220	533	561	677
TX50_RS02670	rpoD	RNA polymerase sigma factor RpoD	WP_011132131.1		2	4	0	5	0	9	7	0	3	12530	19988	19738	6708	14805	9844	28188	22722	3276	4407	18020	6243	5483	14892	7377	6547	8168	4614	7477	10	21983	18193	25278	5940	6708	6105
TX50_RS02675	priA	primosomal protein N'	WP_225866768.1		2	0	0	0	1	2	2	2	0	68	173	188	86	160	85	223	155	48	48	99	63	46	101	130	135	84	56	71	1	286	352	358	139	141	165
TX50_RS02680		DUF3153 domain-containing protein	WP_011132133.1		0	0	0	0	0	5	0	0	0	60	117	125	67	95	38	148	80	32	42	93	38	37	73	44	63	30	22	9	0	181	176	192	73	136	103
TX50_RS02685	argB	acetylglutamate kinase	WP_036930895.1		1	0	0	2	0	0	0	0	0	430	964	635	327	427	267	586	451	64	137	511	237	224	317	251	334	233	98	235	3	1207	1367	1414	219	338	324
TX50_RS02690		DUF2854 domain-containing protein	WP_011132135.1		0	0	0	0	0	2	3	0	0	1377	2335	1398	554	1203	775	1690	1360	191	317	1414	426	388	681	528	572	558	262	368	3	3063	3119	3326	474	613	441
TX50_RS02695		hypothetical protein	WP_011132136.1		0	2	0	0	0	0	0	0	0	19	74	65	15	31	30	46	21	6	21	29	46	24	51	53	83	56	17	11	0	72	79	76	24	28	17
TX50_RS02700		single-stranded DNA-binding protein	WP_011132137.1		0	0	0	0	0	0	0	0	0	1547	2731	4418	484	1519	1069	2763	1913	190	253	981	270	227	560	508	742	463	297	398	6	3700	3888	3329	1912	2339	1881
TX50_RS02705		precorrin-6A/cobalt-precorrin-6A reductase	WP_011132138.1		0	0	1	0	2	0	0	1	0	217	619	204	218	211	153	287	184	31	48	167	99	63	149	106	110	100	38	58	0	870	809	806	140	166	209
TX50_RS02710	cutA	divalent cation tolerance protein CutA	WP_011132139.1		0	0	2	0	0	0	0	0	0	22	69	34	14	21	27	63	22	2	8	34	16	13	27	23	35	16	10	4	0	51	38	60	14	22	11
TX50_RS02715		adenosine kinase	WP_011132140.1		2	0	0	0	1	0	0	0	3	47	183	89	75	88	45	158	99	20	40	130	30	51	78	46	89	52	20	50	0	225	318	296	36	82	89
TX50_RS02720		adenylosuccinate synthase	WP_011132141.1		0	2	0	0	5	11	0	0	2	1736	2954	1134	927	1205	809	1569	1323	222	314	1202	394	288	914	718	558	621	305	569	3	3449	3856	4307	274	393	347
TX50_RS02725	psb27	photosystem II protein Psb27	WP_011132142.1		0	4	0	0	0	8	0	0	0	5653	6798	4135	2937	5502	3515	6481	4930	746	1099	4790	1550	1230	2801	2373	1268	2319	1027	1437	0	9238	9693	10991	764	1151	952
TX50_RS02730		proline--tRNA ligase	WP_011132143.1		2	0	0	1	0	8	0	2	0	520	1101	983	217	572	485	850	749	86	160	453	177	145	304	263	347	207	120	164	0	1703	1963	1576	344	363	348
TX50_RS02735		hypothetical protein	WP_011132144.1		0	0	0	0	0	0	0	0	0	104	198	507	49	247	154	239	200	7	29	116	58	41	71	92	58	73	27	43	0	314	307	308	188	349	209
TX50_RS02740		hypothetical protein	WP_011132145.1		0	0	0	2	0	11	0	0	0	876	1082	970	350	1675	853	2345	1574	277	362	2415	666	565	644	586	1249	529	200	243	1	1211	2213	2483	128	252	203
TX50_RS02745		inorganic diphosphatase	WP_011132146.1		0	0	0	0	0	0	3	0	0	688	1198	542	462	789	401	1254	926	211	203	994	323	286	335	302	443	453	194	289	0	1478	1712	1753	171	153	227
TX50_RS02750		arsenate reductase family protein	WP_036930971.1		0	0	0	0	0	0	0	0	0	81	126	57	68	70	35	58	82	8	12	52	16	13	33	38	25	37	15	13	0	166	78	148	18	9	16
TX50_RS02755	lepB	signal peptidase I	WP_011132148.1		6	0	0	0	6	0	0	0	0	155	387	335	159	183	136	255	168	48	64	185	72	51	140	121	98	112	50	97	1	563	610	622	75	98	94
TX50_RS02760		dihydroorotase	WP_011132149.1		0	0	0	4	7	0	0	0	7	198	415	158	77	212	123	229	253	32	40	170	45	44	113	89	132	96	29	82	0	608	701	662	46	46	41
TX50_RS02765		histidine phosphatase family protein	WP_011132150.1		0	0	0	3	3	5	0	3	0	578	1241	521	247	553	418	684	558	78	159	699	227	168	345	315	369	219	77	191	0	1669	1538	1662	147	133	148
TX50_RS02770		CPBP family intramembrane metalloprotease	WP_011132151.1		1	0	0	0	0	2	0	0	0	145	351	245	32	161	87	288	230	72	47	216	43	58	86	88	106	85	52	44	0	511	434	498	152	217	166
TX50_RS02775		hypothetical protein	WP_011132152.1		0	0	0	2	0	0	0	0	0	2	1	5	3	1	0	6	3	0	1	0	4	0	0	0	0	1	0	5	0	5	4	4	1	1	1
TX50_RS02780		penicillin-binding protein 2	WP_011132153.1		2	0	0	0	3	0	0	0	6	207	466	479	66	292	221	464	358	98	128	366	145	117	391	199	436	307	138	211	0	542	769	589	267	526	461
TX50_RS02785	tal	transaldolase	WP_011132154.1		0	0	0	2	0	5	0	0	0	7893	12717	21853	3052	10695	6796	16732	12796	1143	1897	6361	2555	2249	4239	3399	2937	3609	1707	2562	5	16120	16275	16282	8588	11475	8909
TX50_RS02790		geranylgeranyl reductase family protein	WP_011132155.1		0	0	1	0	0	2	3	0	0	185	305	255	127	188	121	268	157	55	61	219	97	57	133	127	187	149	75	66	0	549	561	576	135	122	178
TX50_RS02795	frr	ribosome recycling factor	WP_011132156.1		1	0	0	0	0	0	0	0	0	531	1193	798	301	456	363	678	434	83	167	445	173	139	313	298	125	227	90	136	1	1649	1797	1730	239	299	232
TX50_RS02800	pyrH	UMP kinase	WP_011132157.1		0	0	0	0	0	0	0	3	0	197	436	353	78	163	171	399	339	34	92	331	112	128	200	205	345	90	86	121	1	651	833	615	331	279	355
TX50_RS02805	cobO	cob(I)yrinic acid a,c-diamide adenosyltransferase	WP_011132158.1		0	0	0	0	0	0	0	0	0	137	317	536	48	255	174	377	218	42	155	477	245	208	178	164	350	73	41	65	0	379	281	382	285	389	273
TX50_RS02810		site-specific integrase	WP_011132159.1		2	4	0	2	0	2	1	0	0	37	148	520	50	121	73	220	166	8	36	115	29	29	96	64	80	45	37	68	0	195	278	179	120	201	213
TX50_RS02815	hemH	ferrochelatase	WP_011132160.1		3	1	6	0	0	1	0	0	0	644	1165	659	228	764	433	892	740	96	168	643	246	153	303	283	537	250	171	156	2	1463	1625	1918	129	188	267
TX50_RS02820	ilvB	biosynthetic-type acetolactate synthase large subunit	WP_011132161.1		0	12	3	0	0	14	2	0	6	2460	4814	5994	565	2862	1890	4916	3490	608	785	3242	1022	976	1716	1504	3503	1214	718	1032	1	5063	7774	7261	2152	2694	3527
TX50_RS02825		hypothetical protein	WP_011132162.1		0	0	1	0	0	0	0	0	0	50	157	84	34	44	22	60	57	2	10	30	17	11	41	21	36	54	12	23	0	155	198	176	45	41	65
TX50_RS02830	pgeF	peptidoglycan editing factor PgeF	WP_011132163.1		1	0	0	0	0	1	2	0	1	198	448	126	95	158	75	300	211	23	57	244	77	74	74	93	58	77	42	47	0	588	474	564	27	64	62
TX50_RS02835		Tab2/Atab2 family RNA-binding protein	WP_011132164.1		0	0	0	0	0	0	0	0	0	187	566	411	79	225	183	507	371	94	98	284	91	53	168	132	224	139	80	145	1	873	984	883	205	248	290
TX50_RS02840		S1 RNA-binding domain-containing protein	WP_011132165.1		5	0	6	0	1	0	3	0	0	747	1490	1537	415	1074	850	1662	1186	152	305	1402	457	469	793	632	1079	621	301	405	0	2124	2102	2025	410	451	491
TX50_RS02845		creatininase family protein	WP_011132166.1		0	0	0	0	0	0	0	2	0	410	1153	969	223	593	376	1224	763	143	190	769	334	282	443	295	374	318	156	237	1	1383	1744	1448	664	1044	903
TX50_RS02850		aldehyde oxygenase (deformylating)	WP_011132167.1		0	11	0	0	1	17	0	1	0	8261	12833	13519	1805	6758	4354	12381	9186	1084	1682	5190	2007	1749	2816	3056	3274	3521	1619	2219	1	19254	18072	19408	7062	10511	8247
TX50_RS02855		long-chain acyl-[acyl-carrier-protein] reductase	WP_011132168.1		0	0	0	0	0	0	0	2	0	680	1729	1961	362	729	490	1322	961	222	283	927	255	256	540	566	863	447	208	422	1	2319	2787	2664	1318	1655	1629
TX50_RS02860		acetyl-CoA carboxylase carboxyltransferase subunit alpha	WP_011132169.1		4	9	1	2	0	0	0	0	0	332	558	580	158	264	199	561	365	94	116	492	134	121	229	211	461	129	75	149	2	708	1055	860	166	218	240
TX50_RS02865		SDR family oxidoreductase	WP_011132170.1		0	0	0	4	0	0	0	0	0	106	155	95	58	70	43	128	79	57	36	98	58	41	60	69	87	51	22	56	2	373	357	356	53	49	41
TX50_RS02870		GTP cyclohydrolase I	WP_011132171.1		0	0	0	0	0	5	0	0	4	3429	6520	3239	1734	3048	2127	6552	4478	1169	1806	7051	2874	2571	3131	2979	4493	2220	1314	1910	7	8980	10134	11080	1084	1601	1977
TX50_RS02875		phosphoribosylanthranilate isomerase	WP_011132172.1		0	0	0	0	0	0	0	0	0	57	52	277	69	145	62	155	72	27	34	150	58	38	59	49	123	67	18	16	1	85	109	149	140	185	120
TX50_RS02880		site-2 protease family protein	WP_225866769.1		1	0	0	0	0	0	0	0	0	140	333	486	54	156	156	246	298	49	77	204	111	96	123	115	83	137	57	91	1	356	296	371	231	402	279
TX50_RS02885		protein ligase	WP_225866783.1		6	0	0	0	0	2	0	0	0	147	353	521	105	353	212	485	445	102	131	431	207	166	180	234	337	238	165	174	0	507	398	444	493	550	569
TX50_RS02890		photosystem I reaction center subunit XII	WP_011132175.1		0	0	0	0	0	3	0	0	0	166	495	109	18	111	73	276	173	24	34	175	25	19	52	46	74	76	32	39	0	748	340	538	8	11	21
TX50_RS02895		hypothetical protein	WP_011132176.1		0	1	0	1	0	0	0	0	0	4182	7040	2045	616	1998	1258	4291	3637	355	341	2164	330	269	704	823	1287	1340	445	924	1	7343	9024	10145	150	197	161
TX50_RS02900		protochlorophyllide reductase	WP_011132177.1		0	8	0	0	0	1	2	1	0	321	674	275	166	179	141	484	329	78	100	417	104	89	177	177	234	183	75	136	0	954	1150	1047	90	102	102
TX50_RS02905	bchL	ferredoxin:protochlorophyllide reductase (ATP-dependent) iron-sulfur ATP-binding protein	WP_011132178.1		0	0	1	0	0	0	0	0	0	4145	9533	4651	708	2625	1707	6054	4433	600	927	3893	841	697	2039	1791	2469	2131	834	1684	0	13501	16569	14365	975	973	871
TX50_RS02910		ferredoxin:protochlorophyllide reductase (ATP-dependent) subunit B	WP_011132179.1		1	0	0	2	5	24	0	0	0	24405	36629	14903	7756	12893	8744	19556	14811	1831	1977	7068	1379	1095	6920	3265	2910	4117	1777	3507	3	40691	47527	49011	2063	1174	670
TX50_RS02915		ferredoxin:protochlorophyllide reductase (ATP-dependent) subunit N	WP_011132180.1		2	6	0	9	1	30	3	0	0	27690	46075	28448	6886	16689	10931	36481	28256	3582	3820	14963	3094	2861	7643	5814	6398	9579	4710	7985	5	52518	61997	56115	3947	2715	1783
TX50_RS02920		hypothetical protein	WP_011132181.1		0	0	0	7	0	6	0	0	0	3924	6343	11500	1263	5495	3306	9721	7172	1029	1206	4514	1269	958	2770	1850	1462	2278	1187	1838	3	7918	8625	8371	2675	1995	1048
TX50_RS02925		BMC domain-containing protein	WP_011132182.1		0	0	0	0	1	4	0	0	0	211	1044	252	102	446	296	886	677	305	350	1599	291	226	298	400	885	513	189	563	0	1191	1226	1568	90	97	114
TX50_RS02930		non-canonical purine NTP pyrophosphatase	WP_173028068.1		0	0	0	0	0	1	0	1	0	128	228	755	856	735	448	404	266	230	231	315	250	216	264	201	288	98	96	97	0	387	423	478	3246	1694	506
